,funder_name,funder_round_type,funder_round_name,project_name_mapping,funding_usd
4523,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Myseelia,49.47883925
4524,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,ShenaniganDApp,49.28
4525,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Blockhead,49.13
4526,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Blockchained India,49.07466451
4527,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Zuzalu Housing Tetris,48.87312130724062
4528,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Eth-Rebuild,48.871071140000005
4529,Gitcoin Grants,Quadratic Funding Community Donations,GR5,Ethereum Cat Herders,48.87
4530,Gitcoin Grants,Quadratic Funding Community Donations,Beta,ATX DAO,48.84350924
4531,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Prove Us Wrong,48.81086071115647
4532,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Ethereum Cat Herders,48.62
4533,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Blockhead,48.55718938828777
4534,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Permet,48.53084964
4535,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Soul Wallet,48.34
4536,Gitcoin Grants,Quadratic Funding Community Donations,GR11,,48.19
4537,Gitcoin Grants,Quadratic Funding Community Donations,GG18,PositiveBlockchain,48.02515788
4538,Gitcoin Grants,Quadratic Funding Community Donations,GG19,auditdbio,48.01374326
4539,Gitcoin Grants,Quadratic Funding Community Donations,Beta,MesoReefDAO,47.856079269999995
4540,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Public Assembly,47.63180614331277
4541,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Blockhead,47.57
4542,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,POAPin,47.5625622892301
4543,Gitcoin Grants,Quadratic Funding Community Donations,GG19,mawena-startup,47.54393095
4544,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Glosseta,47.4
4545,Gitcoin Grants,Quadratic Funding Community Donations,GR11,reach-sh,47.25
4546,Gitcoin Grants,Quadratic Funding Community Donations,GG18,POAPin,47.07099113
4547,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Watch The Burn,47.07
4548,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Cambiatus,46.78015636
4549,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Eden DAO,46.77
4550,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Minerva Wallet,46.74
4551,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Poolfish,46.66
4552,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Wise Crowds Liberating Structures,46.62277089
4553,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Bonding Curves Research Group,46.56823596468039
4554,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Fusion - Open Source Web3 Icon Set,46.52
4555,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,Digital Gaia,46.43
4556,Gitcoin Grants,Quadratic Funding Community Donations,GG19,CryptoSmartNow,46.40532375
4557,Gitcoin Grants,Quadratic Funding Community Donations,GG18,LXDAO,46.33456667
4558,Gitcoin Grants,Quadratic Funding Community Donations,Beta,KNS Domains,46.31438187
4559,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Upala,46.29
4560,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Fairdrive,46.2129438667551
4561,Gitcoin Grants,Quadratic Funding Community Donations,GR5,DemocracyEarth,46.16
4562,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Lume Web,46.01310410949346
4563,Gitcoin Grants,Quadratic Funding Community Donations,Beta,DexGrid Community Microgrids,45.68257144
4564,Gitcoin Grants,Quadratic Funding Community Donations,GR11,Dandelion,45.67
4565,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Lighthouse Storage,45.61
4566,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Bloom Network,45.22295623
4567,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,creativeplatform,45.19891598097163
4568,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,ITU Blockchain,45.07
4569,Gitcoin Grants,Quadratic Funding Community Donations,GR7,spaghettETH,45.07
4570,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Jolly Roger and Hardhat-deploy,45.0
4571,Gitcoin Grants,Quadratic Funding Community Donations,GR14,chocomintapp,44.08
4572,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Sourcify,43.91
4573,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Digital-Asset-Solutions,43.68773816901368
4574,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Algovera,43.61
4575,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Dapp-Learning,43.58373465
4576,Gitcoin Grants,Quadratic Funding Community Donations,GR11,raid-guild,43.57
4577,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Blockhead,43.55197183
4578,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Paideia Copilot,43.34969901671138
4579,Gitcoin Grants,Quadratic Funding Community Donations,GR15,,43.23
4580,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,ReFiMedellin,43.2032512916285
4581,Gitcoin Grants,Quadratic Funding Community Donations,Beta,LXDAO,43.15912813
4582,Gitcoin Grants,Quadratic Funding Community Donations,GG18,,42.98003325
4583,Gitcoin Grants,Quadratic Funding Community Donations,GR15,,42.94
4584,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,Revoke,42.94
4585,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Plancker,42.89816758
4586,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Dapp-Learning,42.74334408
4587,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Freedom of the Press Foundation,42.36
4588,Gitcoin Grants,Quadratic Funding Community Donations,GR12,HODL Totals,42.3
4589,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Lighthouse Storage,42.28
4590,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,reach-sh,42.24
4591,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,Stereum - Ethereum Node Installer & Manager,42.16
4592,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Colledge,42.034120519999995
4593,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Dandelion,42.0
4594,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Aoraki Labs,41.70274161
4595,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Fractal Visions,41.62298105
4596,Gitcoin Grants,Quadratic Funding Community Donations,Beta,OpSci,41.534719509999995
4597,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Lighthouse Storage,41.25
4598,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Thunder Chat,41.24058811246615
4599,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Hats Protocol,41.16
4600,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Open Spellbook,40.74732650564915
4601,Gitcoin Grants,Quadratic Funding Community Donations,GG18,stateborn,40.60884963
4602,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,StatelessArt,40.48647053414363
4603,Gitcoin Grants,Quadratic Funding Community Donations,Beta,1Hive Gardens,40.37243396
4604,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,LI.FI,39.94
4605,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Coinpassport,39.93955007
4606,Gitcoin Grants,Quadratic Funding Matching Pool,GR11,Commons Stack,39.9
4607,Gitcoin Grants,Quadratic Funding Community Donations,GR11,MetaGame,39.87
4608,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,LeastAuthority,39.65
4609,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,ITU Blockchain,39.57
4610,Gitcoin Grants,Quadratic Funding Community Donations,GG18,US3R Network,39.51654947
4611,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,Aikipay,39.47941264171713
4612,Gitcoin Grants,Quadratic Funding Community Donations,GG19,,39.44012378
4613,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Watch The Burn,39.28
4614,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Jolly Roger and Hardhat-deploy,39.26
4615,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,88mph,39.18
4616,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,WUW-WhateverYouWant,39.09136131202275
4617,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Algovera,38.98
4618,Gitcoin Grants,Quadratic Funding Community Donations,GR9,Ethereum Cat Herders,38.88
4619,Gitcoin Grants,Quadratic Funding Community Donations,GR9,Sablier,38.83
4620,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,TroopFinance,38.7589209208958
4621,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,TrueBlocks,38.6
4622,Gitcoin Grants,Quadratic Funding Community Donations,GR13,The Metagovernance Project,38.44
4623,Gitcoin Grants,Quadratic Funding Community Donations,GR8,,38.4
4624,Gitcoin Grants,Quadratic Funding Community Donations,GR5,reach-sh,38.26
4625,Gitcoin Grants,Quadratic Funding Community Donations,GR14,RnDAO,38.22
4626,Gitcoin Grants,Quadratic Funding Community Donations,GR15,LXDAO,37.96
4627,Gitcoin Grants,Quadratic Funding Matching Pool,GG19,eggcess-tech,37.91789438442903
4628,Gitcoin Grants,Quadratic Funding Community Donations,GR6,Grassroots Economics,37.83
4629,Gitcoin Grants,Quadratic Funding Community Donations,GR9,ITU Blockchain,37.76
4630,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Planetary Council,37.58678677
4631,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,eth-wizard: An Ethereum validator installation wizard,37.55
4632,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Militereum,37.41999454724278
4633,Gitcoin Grants,Quadratic Funding Community Donations,GR11,,37.4
4634,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Fusion - Open Source Web3 Icon Set,37.37
4635,Gitcoin Grants,Quadratic Funding Community Donations,Beta,DeFinomics Labs,37.08316563
4636,Gitcoin Grants,Quadratic Funding Community Donations,GR15,RnDAO,37.0
4637,Gitcoin Grants,Quadratic Funding Community Donations,GG19,mawena-startup,36.86179909
4638,Gitcoin Grants,Quadratic Funding Community Donations,GG19,communities-id,36.82318457
4639,Gitcoin Grants,Quadratic Funding Community Donations,GG18,ZeroDAO,36.74313455
4640,Gitcoin Grants,Quadratic Funding Community Donations,GR15,PizzaDAO,36.52
4641,Gitcoin Grants,Quadratic Funding Matching Pool,GR5,Multicall3,36.48
4642,Gitcoin Grants,Quadratic Funding Community Donations,GG19,ETHcali,36.3223492
4643,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Just DNA-Seq,35.93
4644,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Share,35.87505924
4645,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Yubiai,35.86
4646,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,,35.74
4647,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,StatelessArt,35.65141269547723
4648,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Astral Protocol,35.51
4649,Gitcoin Grants,Quadratic Funding Community Donations,GR5,88mph,35.38
4650,Gitcoin Grants,Quadratic Funding Matching Pool,GR7,OP Games,35.35
4651,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Upala,35.3
4652,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Project LION,35.081377610000004
4653,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Scry Protocol,35.04
4654,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Fusion - Open Source Web3 Icon Set,35.03
4655,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,,34.97
4656,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Kredeum NFTs Factory,34.63222993344285
4657,Gitcoin Grants,Quadratic Funding Community Donations,GR11,LikeCoin,34.42
4658,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Revoke,34.4
4659,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,Optinames & OptimismResolver,34.08
4660,Gitcoin Grants,Quadratic Funding Community Donations,GR13,reach-sh,34.04
4661,Gitcoin Grants,Quadratic Funding Community Donations,Beta,CrunchDAO,34.02671164
4662,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,GiveStation,33.98
4663,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,walliDprotocol,33.97
4664,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,clr.fund,33.95
4665,Gitcoin Grants,Quadratic Funding Community Donations,GR14,scamsniffer,33.78
4666,Gitcoin Grants,Quadratic Funding Community Donations,GR12,LikeCoin,33.7
4667,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,S3 Compatible Storage Gateway,33.69
4668,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Miga Labs,33.67
4669,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Proof of Humanity,33.49
4670,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Culture Blocks,33.42874322
4671,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Aikipay,33.35207389
4672,Gitcoin Grants,Quadratic Funding Matching Pool,GR13,OpSci,33.27
4673,Gitcoin Grants,Quadratic Funding Community Donations,GR6,Jolly Roger and Hardhat-deploy,33.25
4674,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Miga Labs,33.17
4675,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,MesoReefDAO,33.13401923825671
4676,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Sablier,33.12
4677,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Lunargistics,33.11439648
4678,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Inferer,33.013321850000004
4679,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,reach-sh,32.85
4680,Gitcoin Grants,Quadratic Funding Community Donations,GR15,walliDprotocol,32.74
4681,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Guild Waterdrop,32.68
4682,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,datalatte,32.65381633655258
4683,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,The Slipstream,32.48696114714664
4684,Gitcoin Grants,Quadratic Funding Community Donations,GG19,DataverseOS,32.192806
4685,Gitcoin Grants,Quadratic Funding Community Donations,GR8,,32.13
4686,Gitcoin Grants,Quadratic Funding Community Donations,GR15,NFT-PriceFloor,31.86
4687,Gitcoin Grants,Quadratic Funding Community Donations,GG18,Tradao,31.79542706
4688,Gitcoin Grants,Quadratic Funding Community Donations,GG19,bg-expiriments,31.74974676
4689,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Crypto Jobs,31.7
4690,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Upala,31.68
4691,Gitcoin Grants,Quadratic Funding Community Donations,GR14,Portrait (prev. Blockforge),31.6
4692,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Wise Crowds Liberating Structures,31.5
4693,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Sourcify,31.37
4694,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Techstation,31.365524019999995
4696,Gitcoin Grants,Quadratic Funding Community Donations,GR15,LexDAO,31.3
4697,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Hedgey Finance,31.28228251
4698,Gitcoin Grants,Quadratic Funding Community Donations,GR10,RektHQ,31.28
4699,Gitcoin Grants,Quadratic Funding Community Donations,Beta,GoodHive,31.12633982
4700,Gitcoin Grants,Quadratic Funding Community Donations,GR14,ZeroDAO,31.02
4701,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Distributed Press,30.98
4702,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Fusion - Open Source Web3 Icon Set,30.88
4703,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Dapp-Learning,30.67399289
4704,Gitcoin Grants,Quadratic Funding Community Donations,GR5,Fusion - Open Source Web3 Icon Set,30.66
4705,Gitcoin Grants,Quadratic Funding Community Donations,Beta,DecentrAgora,30.6568691
4706,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Alas DAO,30.53
4707,Gitcoin Grants,Quadratic Funding Community Donations,Beta,chokepoint-dao,30.510880379999996
4708,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Jolly Roger and Hardhat-deploy,30.42560304308525
4709,Gitcoin Grants,Quadratic Funding Community Donations,GR15,Kotal,30.34
4710,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Shivarthu Democracy,30.22796404
4711,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Shivarthu Democracy,30.17
4712,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,The Science Commons Initiative,30.15722818260945
4713,Gitcoin Grants,Quadratic Funding Matching Pool,GR10,ZeroPool,30.11
4714,Gitcoin Grants,Quadratic Funding Community Donations,Beta,MesoReefDAO,30.07634059
4715,Gitcoin Grants,Quadratic Funding Community Donations,GR5,Multicall3,29.95
4716,Gitcoin Grants,Quadratic Funding Matching Pool,GR8,Pepemon: Degen Battleground,29.81
4717,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Cosmos for Humanity | C4H,29.78962517
4718,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Upchain DAO,29.65
4719,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Open Data Community,29.60626003831251
4720,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Rubicon,29.5
4721,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,Slice,29.49
4722,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Asilo Digital,29.35695888
4723,Gitcoin Grants,Quadratic Funding Matching Pool,GR14,The Metagovernance Project,29.13
4724,Gitcoin Grants,Quadratic Funding Community Donations,GR8,Jolly Roger and Hardhat-deploy,28.99
4725,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Pairwise,28.97687009258267
4726,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Blockhead,28.96709948
4727,Gitcoin Grants,Quadratic Funding Matching Pool,GR15,Week in Ethereum News,28.9
4728,Gitcoin Grants,Quadratic Funding Matching Pool,GG18,Atila Tech,28.24304082674644
4729,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,Prettier Solidity,28.20914320330946
4730,Gitcoin Grants,Quadratic Funding Matching Pool,Beta,stiame,28.05881131974726
4731,Gitcoin Grants,Quadratic Funding Matching Pool,GR9,Commons Stack,28.02
4732,Gitcoin Grants,Quadratic Funding Matching Pool,GR6,Beacon Chain,28.02
4733,Gitcoin Grants,Quadratic Funding Community Donations,GR13,Miga Labs,28.0
4734,Gitcoin Grants,Quadratic Funding Matching Pool,GR12,asseth,27.98
4735,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Chaine Research,27.79713403
4736,Gitcoin Grants,Quadratic Funding Community Donations,GR11,PoolTogether,27.76
4737,Gitcoin Grants,Quadratic Funding Community Donations,GG19,Bloom Network,27.72686146
4738,Gitcoin Grants,Quadratic Funding Community Donations,GG18,MoonDAO,27.7170126
4739,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Word Block,27.61570352
4740,Gitcoin Grants,Quadratic Funding Community Donations,GR12,LexDAO,27.19
4741,Gitcoin Grants,Quadratic Funding Community Donations,GR10,Nethermind,27.19
4742,Gitcoin Grants,Quadratic Funding Community Donations,GR12,Chaine Research,27.16
4743,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Plancker,27.07747571
4744,Gitcoin Grants,Quadratic Funding Community Donations,Beta,Bonding Curves Research Group,27.00081111
